cofactor_id,cofactor_name,cofactor_function,rn,ec,hsa_gene,entrez
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09408,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09416,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09418,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09420,ec:1.1.1.146,hsa:3290,3290
C00006,NADP+,Anabolic oxidoreductase,rn:R09420,ec:1.1.1.146,hsa:374875,374875
C00006,NADP+,Anabolic oxidoreductase,rn:R09420,ec:1.1.1.184,hsa:873,873
C00006,NADP+,Anabolic oxidoreductase,rn:R09420,ec:1.1.1.184,hsa:874,874
C00006,NADP+,Anabolic oxidoreductase,rn:R09420,ec:1.3.1.20,hsa:1645,1645
C00006,NADP+,Anabolic oxidoreductase,rn:R09420,ec:1.3.1.20,hsa:27294,27294
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09421,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09423,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09424,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09425,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R09442,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R09449,ec:1.3.1.93,hsa:9524,9524
C00006,NADP+,Anabolic oxidoreductase,rn:R09470,ec:1.2.1.84,hsa:55711,55711
C00006,NADP+,Anabolic oxidoreductase,rn:R09470,ec:1.2.1.84,hsa:84188,84188
C00006,NADP+,Anabolic oxidoreductase,rn:R09520,ec:1.5.1.30,hsa:645,645
C00006,NADP+,Anabolic oxidoreductase,rn:R09521,ec:1.21.1.1,hsa:389434,389434
C00006,NADP+,Anabolic oxidoreductase,rn:R09522,ec:1.21.1.1,hsa:389434,389434
C00006,NADP+,Anabolic oxidoreductase,rn:R10059,ec:1.21.1.1,hsa:389434,389434
C00006,NADP+,Anabolic oxidoreductase,rn:R10104,ec:1.2.1.84,hsa:55711,55711
C00006,NADP+,Anabolic oxidoreductase,rn:R10104,ec:1.2.1.84,hsa:84188,84188
C00006,NADP+,Anabolic oxidoreductase,rn:R10159,ec:1.18.1.6,hsa:2232,2232
C00006,NADP+,Anabolic oxidoreductase,rn:R10242,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R10242,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R10242,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.213,hsa:1646,1646
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.213,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.213,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.357,hsa:1109,1109
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.357,hsa:1645,1645
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.357,hsa:1646,1646
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.357,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.357,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R10423,ec:1.1.1.50,hsa:1109,1109
C00006,NADP+,Anabolic oxidoreductase,rn:R10631,ec:2.4.99.20,hsa:683,683
C00006,NADP+,Anabolic oxidoreductase,rn:R10631,ec:2.4.99.20,hsa:952,952
C00006,NADP+,Anabolic oxidoreductase,rn:R10636,ec:1.6.3.5,hsa:55328,55328
C00006,NADP+,Anabolic oxidoreductase,rn:R10826,ec:1.1.1.330,hsa:51144,51144
C00006,NADP+,Anabolic oxidoreductase,rn:R10828,ec:1.3.1.93,hsa:9524,9524
C00006,NADP+,Anabolic oxidoreductase,rn:R11232,ec:1.2.1.31,hsa:501,501
C00006,NADP+,Anabolic oxidoreductase,rn:R11425,ec:1.14.13.225,hsa:57553,57553
C00006,NADP+,Anabolic oxidoreductase,rn:R11425,ec:1.14.13.225,hsa:64780,64780
C00006,NADP+,Anabolic oxidoreductase,rn:R11425,ec:1.14.13.225,hsa:9645,9645
C00006,NADP+,Anabolic oxidoreductase,rn:R11763,ec:1.1.1.153,hsa:6697,6697
C00006,NADP+,Anabolic oxidoreductase,rn:R11763,ec:1.1.1.213,hsa:1646,1646
C00006,NADP+,Anabolic oxidoreductase,rn:R11763,ec:1.1.1.213,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R11763,ec:1.1.1.213,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R11764,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R11764,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R11764,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R11765,ec:1.5.1.3,hsa:1719,1719
C00006,NADP+,Anabolic oxidoreductase,rn:R11765,ec:1.5.1.3,hsa:200895,200895
C00006,NADP+,Anabolic oxidoreductase,rn:R12399,ec:1.1.1.270,hsa:51478,51478
C00006,NADP+,Anabolic oxidoreductase,rn:R12399,ec:1.1.1.270,hsa:79154,79154
C00006,NADP+,Anabolic oxidoreductase,rn:R12400,ec:1.1.1.270,hsa:51478,51478
C00006,NADP+,Anabolic oxidoreductase,rn:R12400,ec:1.1.1.270,hsa:79154,79154
C00006,NADP+,Anabolic oxidoreductase,rn:R12401,ec:1.1.1.270,hsa:51478,51478
C00006,NADP+,Anabolic oxidoreductase,rn:R12401,ec:1.1.1.270,hsa:79154,79154
C00006,NADP+,Anabolic oxidoreductase,rn:R12402,ec:1.1.1.270,hsa:51478,51478
C00006,NADP+,Anabolic oxidoreductase,rn:R12402,ec:1.1.1.270,hsa:79154,79154
C00006,NADP+,Anabolic oxidoreductase,rn:R12404,ec:1.1.1.170,hsa:50814,50814
C00006,NADP+,Anabolic oxidoreductase,rn:R12405,ec:1.1.1.270,hsa:51478,51478
C00006,NADP+,Anabolic oxidoreductase,rn:R12405,ec:1.1.1.270,hsa:79154,79154
C00006,NADP+,Anabolic oxidoreductase,rn:R12406,ec:1.1.1.170,hsa:50814,50814
C00006,NADP+,Anabolic oxidoreductase,rn:R12629,ec:1.3.1.124,hsa:1666,1666
C00006,NADP+,Anabolic oxidoreductase,rn:R12629,ec:1.3.1.124,hsa:26063,26063
C00006,NADP+,Anabolic oxidoreductase,rn:R12630,ec:1.3.1.124,hsa:1666,1666
C00006,NADP+,Anabolic oxidoreductase,rn:R12630,ec:1.3.1.124,hsa:26063,26063
C00006,NADP+,Anabolic oxidoreductase,rn:R13042,ec:1.3.1.48,hsa:145482,145482
C00006,NADP+,Anabolic oxidoreductase,rn:R13042,ec:1.3.1.48,hsa:22949,22949
C00006,NADP+,Anabolic oxidoreductase,rn:R13042,ec:1.3.1.48,hsa:284273,284273
C00006,NADP+,Anabolic oxidoreductase,rn:R13148,ec:1.2.1.88,hsa:8659,8659
C00006,NADP+,Anabolic oxidoreductase,rn:R13168,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R13176,ec:7.1.1.1,hsa:23530,23530
C00006,NADP+,Anabolic oxidoreductase,rn:R13214,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R13214,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R13214,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R13215,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R13215,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R13215,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R13217,ec:1.1.1.357,hsa:1109,1109
C00006,NADP+,Anabolic oxidoreductase,rn:R13217,ec:1.1.1.357,hsa:1645,1645
C00006,NADP+,Anabolic oxidoreductase,rn:R13217,ec:1.1.1.357,hsa:1646,1646
C00006,NADP+,Anabolic oxidoreductase,rn:R13217,ec:1.1.1.357,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R13217,ec:1.1.1.357,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R13219,ec:1.1.1.51,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R13219,ec:1.1.1.51,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R13219,ec:1.1.1.64,hsa:3293,3293
C00006,NADP+,Anabolic oxidoreductase,rn:R13220,ec:1.1.1.51,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R13220,ec:1.1.1.51,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R13220,ec:1.1.1.64,hsa:3293,3293
C00006,NADP+,Anabolic oxidoreductase,rn:R13403,ec:1.1.1.441,hsa:207063,207063
C00006,NADP+,Anabolic oxidoreductase,rn:R13444,ec:1.3.1.94,hsa:79644,79644
C00005,NADPH,Anabolic oxidoreductase,rn:R00106,ec:1.6.2.4,hsa:5447,5447
C00005,NADPH,Anabolic oxidoreductase,rn:R00111,ec:1.14.13.39,hsa:4842,4842
C00005,NADPH,Anabolic oxidoreductase,rn:R00111,ec:1.14.13.39,hsa:4843,4843
C00005,NADPH,Anabolic oxidoreductase,rn:R00111,ec:1.14.13.39,hsa:4846,4846
